Order_Date,Region,Category,Sub_Category,Product_Name,Price,Cost,Quantity,Revenue,Profit,Inventory_Days
2023-07-31,North,Furniture,Chairs,Chairs Product 6971,144.43,108.07,3,433.29,109.08000000000004,84
2023-06-30,West,Grocery,Snacks,Snacks Product 1602,250.0,169.23,15,3750.0,1211.5500000000002,33
2023-08-31,South,Furniture,Tables,Tables Product 6502,294.12,279.08,8,2352.96,120.32000000000016,14
2023-01-31,West,Electronics,Accessories,Accessories Product 9737,251.79,152.52,4,1007.16,397.0799999999999,34
2023-10-31,South,Office Supplies,Pens,Pens Product 5013,346.38,276.57,3,1039.1399999999999,209.43,58
2023-09-30,West,Office Supplies,Pens,Pens Product 6124,127.82,80.94,3,383.46,140.64,81
2023-07-31,North,Grocery,Beverages,Beverages Product 3646,28.76,19.04,8,230.08,77.76000000000002,74
2023-10-31,East,Office Supplies,Pens,Pens Product 1450,375.52,242.93,13,4881.76,1723.6699999999996,115
2023-09-30,North,Clothing,Men,Men Product 2757,260.11,188.94,5,1300.5500000000002,355.8500000000001,105
2023-05-31,North,Grocery,Snacks,Snacks Product 8221,470.6,439.73,18,8470.800000000001,555.6600000000001,100
2023-03-31,East,Office Supplies,Pens,Pens Product 1737,112.49,79.77,10,1124.8999999999999,327.2,89
2023-02-28,South,Grocery,Snacks,Snacks Product 6825,441.86,291.64,3,1325.58,450.6600000000001,100
2023-07-31,South,Clothing,Men,Men Product 1132,286.33,212.32,19,5440.2699999999995,1406.1899999999998,92
2023-01-31,East,Grocery,Snacks,Snacks Product 9310,391.49,354.64,8,3131.92,294.8000000000002,44
2023-02-28,East,Electronics,Accessories,Accessories Product 9505,232.71,155.68,14,3257.94,1078.42,59
2023-10-31,East,Electronics,Accessories,Accessories Product 3393,439.74,378.94,16,7035.84,972.8000000000002,96
2023-09-30,East,Clothing,Kids,Kids Product 4397,79.18,58.01,9,712.6200000000001,190.5300000000001,20
2023-12-31,South,Clothing,Women,Women Product 5026,67.32,45.54,16,1077.12,348.4799999999999,96
2023-12-31,South,Electronics,Accessories,Accessories Product 2961,115.53,90.04,11,1270.83,280.38999999999993,45
2023-02-28,North,Furniture,Tables,Tables Product 2214,298.53,183.22,14,4179.42,1614.3399999999997,76
2023-07-31,South,Clothing,Kids,Kids Product 9694,53.73,43.11,8,429.84,84.95999999999998,113
2023-08-31,South,Grocery,Dairy,Dairy Product 1260,58.48,48.68,12,701.76,117.59999999999997,99
2023-12-31,West,Electronics,Phones,Phones Product 5926,447.02,419.74,5,2235.1,136.39999999999986,48
2023-10-31,East,Office Supplies,Pens,Pens Product 8889,378.02,356.84,9,3402.18,190.62000000000006,41
2023-05-31,South,Electronics,Phones,Phones Product 1084,273.32,164.65,15,4099.8,1630.0499999999997,11
2023-11-30,North,Office Supplies,Binders,Binders Product 3019,185.99,167.33,15,2789.8500000000004,279.9,38
2023-09-30,East,Furniture,Storage,Storage Product 6849,170.98,108.72,4,683.92,249.03999999999996,15
2023-01-31,North,Office Supplies,Binders,Binders Product 9774,109.46,73.41,17,1860.82,612.8499999999999,37
2023-08-31,North,Clothing,Men,Men Product 1408,229.15,145.18,11,2520.65,923.67,29
2023-03-31,North,Office Supplies,Paper,Paper Product 9898,313.18,290.31,8,2505.44,182.96000000000004,70
2023-04-30,North,Office Supplies,Pens,Pens Product 3724,90.13,57.06,5,450.65,165.34999999999997,86
2023-01-31,South,Grocery,Beverages,Beverages Product 6951,240.06,191.43,10,2400.6,486.29999999999995,14
2023-01-31,North,Electronics,Phones,Phones Product 5312,496.18,314.93,9,4465.62,1631.25,100
2023-06-30,South,Office Supplies,Paper,Paper Product 5937,413.57,263.21,9,3722.13,1353.2400000000002,62
2023-03-31,North,Clothing,Men,Men Product 8026,251.46,171.8,10,2514.6,796.5999999999999,94
2023-10-31,West,Clothing,Women,Women Product 6985,212.54,169.05,5,1062.7,217.4499999999999,29
2023-03-31,North,Furniture,Chairs,Chairs Product 1257,63.74,49.75,11,701.14,153.89000000000001,56
2023-09-30,East,Grocery,Dairy,Dairy Product 6402,28.18,23.33,14,394.52,67.90000000000002,63
2023-08-31,South,Grocery,Beverages,Beverages Product 6398,341.24,287.84,2,682.48,106.80000000000007,70
2023-04-30,North,Electronics,Phones,Phones Product 4877,248.17,201.0,18,4467.0599999999995,849.0599999999997,107
2023-01-31,North,Clothing,Kids,Kids Product 5977,471.51,363.43,16,7544.16,1729.2799999999997,52
2023-08-31,North,Furniture,Storage,Storage Product 2804,356.99,244.32,8,2855.92,901.3600000000001,80
2023-11-30,West,Furniture,Tables,Tables Product 7240,345.15,242.73,2,690.3,204.83999999999997,46
2023-07-31,North,Furniture,Chairs,Chairs Product 8854,125.6,110.93,12,1507.1999999999998,176.03999999999985,93
2023-02-28,North,Grocery,Snacks,Snacks Product 7277,158.45,107.32,10,1584.5,511.29999999999995,116
2023-05-31,South,Electronics,Phones,Phones Product 8081,219.57,187.35,13,2854.41,418.86,108
2023-12-31,East,Office Supplies,Paper,Paper Product 2017,260.65,181.16,10,2606.5,794.8999999999999,21
2023-07-31,East,Grocery,Beverages,Beverages Product 8391,312.77,284.15,15,4691.549999999999,429.30000000000007,75
2023-08-31,West,Grocery,Snacks,Snacks Product 1552,296.94,209.5,16,4751.04,1399.04,43
2023-05-31,North,Clothing,Women,Women Product 4456,175.9,117.67,15,2638.5,873.45,18
2023-10-31,West,Office Supplies,Pens,Pens Product 6586,433.72,298.16,11,4770.92,1491.16,34
2023-11-30,East,Furniture,Chairs,Chairs Product 3923,395.82,243.78,8,3166.56,1216.32,107
2023-09-30,West,Furniture,Chairs,Chairs Product 8931,423.37,262.97,6,2540.2200000000003,962.3999999999999,62
2023-05-31,North,Office Supplies,Paper,Paper Product 7405,224.75,153.6,4,899.0,284.6,67
2023-03-31,South,Grocery,Dairy,Dairy Product 4960,400.24,275.5,11,4402.64,1372.14,19
2023-05-31,East,Furniture,Chairs,Chairs Product 1751,378.35,338.43,13,4918.55,518.9600000000003,94
2023-06-30,North,Grocery,Snacks,Snacks Product 5683,128.82,100.88,18,2318.7599999999998,502.91999999999996,105
2023-12-31,West,Clothing,Women,Women Product 1844,155.38,143.62,2,310.76,23.519999999999982,102
2023-02-28,North,Clothing,Men,Men Product 9760,151.88,120.75,1,151.88,31.129999999999995,36
2023-06-30,East,Electronics,Accessories,Accessories Product 2795,369.05,237.59,5,1845.25,657.3000000000001,116
2023-09-30,West,Furniture,Tables,Tables Product 1259,359.72,299.25,9,3237.4800000000005,544.2300000000002,110
2023-05-31,North,Furniture,Tables,Tables Product 8796,81.75,60.79,9,735.75,188.64000000000001,69
2023-07-31,East,Office Supplies,Paper,Paper Product 3648,395.68,340.94,1,395.68,54.74000000000001,50
2023-05-31,North,Office Supplies,Binders,Binders Product 9119,261.01,193.21,1,261.01,67.79999999999998,63
2023-10-31,West,Furniture,Tables,Tables Product 1414,78.68,57.08,16,1258.88,345.60000000000014,52
2023-03-31,West,Office Supplies,Binders,Binders Product 9172,278.37,199.6,13,3618.81,1024.0100000000002,91
2023-08-31,West,Grocery,Snacks,Snacks Product 1645,16.07,14.63,12,192.84,17.279999999999994,55
2023-07-31,East,Grocery,Beverages,Beverages Product 6630,436.65,359.96,14,6113.099999999999,1073.6599999999999,47
2023-12-31,East,Grocery,Beverages,Beverages Product 5661,475.05,347.67,9,4275.45,1146.42,47
2023-06-30,South,Furniture,Tables,Tables Product 1302,12.42,10.87,16,198.72,24.80000000000001,103
2023-08-31,North,Office Supplies,Pens,Pens Product 7090,355.17,269.6,2,710.34,171.14,24
2023-07-31,West,Clothing,Men,Men Product 3012,129.67,82.16,19,2463.7299999999996,902.6899999999998,69
2023-01-31,West,Grocery,Dairy,Dairy Product 8623,69.93,47.27,19,1328.67,430.5400000000001,32
2023-04-30,South,Office Supplies,Paper,Paper Product 5984,358.22,295.66,18,6447.960000000001,1126.08,119
2023-03-31,West,Furniture,Storage,Storage Product 9715,54.95,39.15,5,274.75,79.00000000000003,13
2023-05-31,North,Clothing,Kids,Kids Product 8356,465.11,333.9,5,2325.55,656.0500000000002,93
2023-07-31,South,Clothing,Women,Women Product 2960,202.68,157.43,11,2229.48,497.75,75
2023-06-30,West,Electronics,Accessories,Accessories Product 1284,203.57,139.82,16,3257.12,1020.0,51
2023-05-31,West,Office Supplies,Pens,Pens Product 3228,246.72,229.59,6,1480.32,102.77999999999997,53
2023-06-30,North,Clothing,Women,Women Product 3503,469.02,383.74,3,1407.06,255.83999999999992,55
2023-07-31,East,Office Supplies,Paper,Paper Product 7190,143.1,122.96,5,715.5,100.7,72
2023-05-31,East,Clothing,Women,Women Product 3076,372.13,283.58,12,4465.5599999999995,1062.6000000000001,21
2023-05-31,South,Clothing,Men,Men Product 5094,48.01,39.19,1,48.01,8.82,90
2023-02-28,East,Clothing,Men,Men Product 1673,177.53,113.17,11,1952.83,707.96,81
2023-01-31,North,Grocery,Beverages,Beverages Product 5865,120.25,86.99,10,1202.5,332.6,50
2023-03-31,North,Clothing,Women,Women Product 3456,33.2,21.13,19,630.8000000000001,229.33000000000007,60
2023-08-31,South,Furniture,Chairs,Chairs Product 8591,250.68,209.97,18,4512.24,732.7800000000002,84
2023-02-28,East,Electronics,Laptops,Laptops Product 3771,131.2,115.37,17,2230.3999999999996,269.10999999999973,54
2023-03-31,West,Furniture,Tables,Tables Product 2726,102.07,81.44,5,510.34999999999997,103.14999999999998,33
2023-01-31,West,Furniture,Chairs,Chairs Product 7030,298.55,198.63,1,298.55,99.92000000000002,36
2023-02-28,West,Office Supplies,Paper,Paper Product 2385,435.38,348.4,8,3483.04,695.8400000000001,85
2023-05-31,West,Electronics,Phones,Phones Product 8492,483.93,402.42,9,4355.37,733.5899999999999,23
2023-09-30,North,Furniture,Storage,Storage Product 6049,484.16,306.95,7,3389.1200000000003,1240.4700000000003,89
2023-05-31,North,Grocery,Dairy,Dairy Product 3153,76.55,63.59,14,1071.7,181.4399999999999,50
2023-03-31,South,Furniture,Tables,Tables Product 8982,375.07,240.54,1,375.07,134.53,85
2023-06-30,South,Clothing,Men,Men Product 2678,400.79,259.01,8,3206.32,1134.2400000000002,77
2023-10-31,North,Electronics,Accessories,Accessories Product 8542,274.89,188.94,17,4673.13,1461.1499999999999,25
2023-03-31,West,Clothing,Kids,Kids Product 6785,70.42,53.77,9,633.78,149.85,108
2023-01-31,West,Office Supplies,Pens,Pens Product 7510,48.96,29.72,4,195.84,76.96000000000001,24
2023-08-31,South,Furniture,Tables,Tables Product 4515,146.57,92.74,11,1612.27,592.13,43
2023-11-30,West,Clothing,Kids,Kids Product 8792,232.59,210.84,12,2791.08,261.0,42
2023-04-30,East,Clothing,Men,Men Product 7469,358.15,241.28,8,2865.2,934.9599999999998,22
2023-06-30,West,Clothing,Men,Men Product 3025,282.19,198.23,4,1128.76,335.84000000000003,112
2023-12-31,East,Grocery,Snacks,Snacks Product 9938,73.5,49.0,3,220.5,73.5,68
2023-04-30,North,Office Supplies,Paper,Paper Product 4506,348.23,299.13,2,696.46,98.20000000000005,109
2023-10-31,South,Furniture,Chairs,Chairs Product 2646,260.76,161.47,19,4954.44,1886.5099999999998,33
2023-11-30,East,Office Supplies,Paper,Paper Product 8713,88.37,64.11,13,1148.81,315.38000000000005,47
2023-06-30,East,Grocery,Beverages,Beverages Product 9142,99.38,76.6,13,1291.94,296.14,45
2023-09-30,West,Electronics,Phones,Phones Product 5916,283.47,253.68,19,5385.93,566.0100000000004,101
2023-09-30,East,Office Supplies,Paper,Paper Product 2845,126.06,76.27,11,1386.66,547.69,43
2023-02-28,East,Clothing,Men,Men Product 6978,246.9,181.23,9,2222.1,591.0300000000002,51
2023-04-30,East,Furniture,Storage,Storage Product 6728,170.04,140.65,6,1020.24,176.33999999999992,76
2023-12-31,South,Grocery,Beverages,Beverages Product 8241,387.14,268.09,8,3097.12,952.4000000000001,83
2023-04-30,East,Furniture,Tables,Tables Product 6057,206.79,153.98,8,1654.32,422.48,43
2023-01-31,North,Electronics,Laptops,Laptops Product 8075,263.49,179.38,19,5006.31,1598.0900000000001,10
2023-02-28,East,Clothing,Men,Men Product 8834,82.0,59.01,16,1312.0,367.84000000000003,41
2023-07-31,West,Clothing,Kids,Kids Product 6358,479.69,370.06,15,7195.35,1644.4499999999998,68
2023-05-31,South,Electronics,Accessories,Accessories Product 9423,101.47,90.73,7,710.29,75.17999999999996,18
2023-08-31,North,Clothing,Women,Women Product 1715,332.24,315.24,10,3322.4,170.0,115
2023-01-31,West,Grocery,Beverages,Beverages Product 4671,329.16,309.35,10,3291.6000000000004,198.10000000000002,102
2023-02-28,East,Clothing,Kids,Kids Product 4383,409.92,356.23,18,7378.56,966.42,89
2023-08-31,North,Grocery,Snacks,Snacks Product 5669,140.33,105.51,9,1262.97,313.38000000000005,75
2023-10-31,South,Furniture,Chairs,Chairs Product 5143,275.0,253.71,9,2475.0,191.60999999999993,72
2023-09-30,West,Grocery,Dairy,Dairy Product 2530,196.19,178.44,8,1569.52,142.0,87
2023-04-30,South,Furniture,Storage,Storage Product 4919,267.06,195.15,14,3738.84,1006.74,75
2023-12-31,North,Grocery,Snacks,Snacks Product 1637,271.83,245.51,10,2718.2999999999997,263.19999999999993,117
2023-07-31,North,Clothing,Men,Men Product 5432,146.63,110.58,4,586.52,144.2,69
2023-04-30,South,Office Supplies,Pens,Pens Product 9524,49.07,40.13,6,294.42,53.639999999999986,77
2023-01-31,South,Office Supplies,Pens,Pens Product 9967,156.9,139.2,15,2353.5,265.5000000000002,45
2023-01-31,West,Office Supplies,Binders,Binders Product 9033,110.43,103.92,5,552.1500000000001,32.550000000000026,55
2023-11-30,South,Electronics,Phones,Phones Product 6700,446.19,406.73,5,2230.95,197.2999999999999,49
2023-02-28,East,Grocery,Snacks,Snacks Product 3674,359.19,263.14,18,6465.42,1728.9,13
2023-04-30,North,Electronics,Accessories,Accessories Product 2585,243.26,196.03,17,4135.42,802.9099999999999,40
2023-06-30,South,Office Supplies,Paper,Paper Product 9302,44.7,31.98,3,134.10000000000002,38.16000000000001,96
2023-02-28,South,Electronics,Accessories,Accessories Product 1815,436.15,364.31,9,3925.35,646.5599999999997,24
2023-05-31,East,Office Supplies,Pens,Pens Product 6986,230.65,192.96,2,461.3,75.38,109
2023-06-30,East,Electronics,Laptops,Laptops Product 5587,157.97,115.34,9,1421.73,383.66999999999996,28
2023-01-31,North,Furniture,Storage,Storage Product 3684,108.77,76.58,10,1087.7,321.9,45
2023-11-30,East,Clothing,Women,Women Product 3876,400.39,319.7,3,1201.17,242.07,69
2023-10-31,West,Clothing,Men,Men Product 6399,331.01,296.47,2,662.02,69.07999999999993,47
2023-08-31,North,Electronics,Phones,Phones Product 7897,57.02,54.04,8,456.16,23.840000000000032,105
2023-06-30,East,Grocery,Snacks,Snacks Product 7397,466.11,425.94,6,2796.66,241.0200000000001,110
2023-12-31,West,Clothing,Women,Women Product 2897,304.8,183.5,5,1524.0,606.5,97
2023-08-31,North,Electronics,Laptops,Laptops Product 5637,472.96,297.02,1,472.96,175.94,34
2023-09-30,West,Grocery,Dairy,Dairy Product 3610,221.31,134.33,19,4204.89,1652.62,88
2023-05-31,East,Grocery,Beverages,Beverages Product 6237,123.0,112.17,7,861.0,75.80999999999999,35
2023-11-30,North,Office Supplies,Pens,Pens Product 7466,279.02,224.81,14,3906.2799999999997,758.9399999999997,110
2023-07-31,North,Office Supplies,Paper,Paper Product 5309,467.18,436.88,13,6073.34,393.90000000000015,41
2023-06-30,West,Furniture,Storage,Storage Product 3612,416.57,387.87,17,7081.69,487.8999999999998,24
2023-07-31,West,Clothing,Men,Men Product 4058,494.32,412.53,4,1977.28,327.1600000000001,66
2023-02-28,North,Furniture,Storage,Storage Product 3975,448.11,297.3,8,3584.88,1206.48,28
2023-09-30,North,Clothing,Kids,Kids Product 9990,123.41,90.35,17,2097.97,562.02,34
2023-12-31,East,Office Supplies,Pens,Pens Product 8909,460.65,390.38,13,5988.45,913.5099999999998,52
2023-05-31,East,Clothing,Women,Women Product 9731,141.6,103.55,15,2124.0,570.75,75
2023-05-31,West,Grocery,Snacks,Snacks Product 9543,325.54,213.03,12,3906.4800000000005,1350.1200000000003,55
2023-12-31,North,Grocery,Beverages,Beverages Product 8995,378.27,327.7,9,3404.43,455.12999999999994,20
2023-04-30,South,Grocery,Snacks,Snacks Product 8121,107.69,85.15,5,538.45,112.69999999999996,42
2023-10-31,West,Clothing,Kids,Kids Product 4653,371.36,338.72,3,1114.08,97.91999999999996,118
2023-05-31,East,Grocery,Snacks,Snacks Product 2122,482.26,313.91,3,1446.78,505.0499999999999,110
2023-05-31,North,Grocery,Dairy,Dairy Product 2738,249.4,197.69,14,3491.6,723.94,48
2023-12-31,North,Grocery,Snacks,Snacks Product 4454,157.84,111.71,5,789.2,230.65000000000003,34
2023-09-30,West,Office Supplies,Paper,Paper Product 5540,106.3,94.37,3,318.9,35.78999999999998,96
2023-04-30,North,Electronics,Phones,Phones Product 9549,475.53,396.95,18,8559.539999999999,1414.4399999999996,118
2023-12-31,West,Clothing,Men,Men Product 5803,445.34,412.32,10,4453.4,330.1999999999998,80
2023-07-31,East,Furniture,Storage,Storage Product 6318,117.33,73.69,8,938.64,349.12,110
2023-03-31,West,Office Supplies,Binders,Binders Product 5453,39.37,26.87,10,393.7,124.99999999999997,64
2023-07-31,South,Grocery,Snacks,Snacks Product 4133,474.78,335.76,6,2848.68,834.1199999999999,66
2023-08-31,South,Clothing,Kids,Kids Product 6931,189.9,158.66,19,3608.1,593.5600000000002,52
2023-03-31,South,Electronics,Laptops,Laptops Product 6310,124.71,117.38,19,2369.49,139.26999999999998,22
2023-03-31,North,Grocery,Snacks,Snacks Product 7844,87.97,62.32,9,791.73,230.85,113
2023-04-30,South,Furniture,Chairs,Chairs Product 7343,169.8,128.27,10,1698.0,415.3,104
2023-09-30,West,Office Supplies,Binders,Binders Product 2934,406.23,264.88,3,1218.69,424.05000000000007,23
2023-12-31,South,Office Supplies,Pens,Pens Product 3928,102.69,95.63,13,1334.97,91.78000000000003,86
2023-09-30,East,Furniture,Storage,Storage Product 7610,198.87,128.65,7,1392.0900000000001,491.53999999999996,46
2023-10-31,South,Clothing,Men,Men Product 9302,315.27,204.33,3,945.81,332.81999999999994,118
2023-10-31,East,Office Supplies,Pens,Pens Product 7966,294.9,252.22,6,1769.3999999999999,256.07999999999987,38
2023-11-30,East,Office Supplies,Pens,Pens Product 8842,412.77,308.4,14,5778.78,1461.18,69
2023-08-31,East,Office Supplies,Pens,Pens Product 5065,159.5,141.0,6,957.0,111.0,112
2023-10-31,North,Furniture,Tables,Tables Product 8958,100.39,78.6,15,1505.85,326.8500000000001,67
2023-07-31,East,Electronics,Accessories,Accessories Product 6597,407.01,359.17,17,6919.17,813.2799999999995,84
2023-07-31,West,Furniture,Storage,Storage Product 9285,76.15,56.95,8,609.2,153.60000000000002,88
2023-04-30,North,Grocery,Dairy,Dairy Product 6452,365.04,291.68,10,3650.4,733.6000000000001,67
2023-12-31,North,Office Supplies,Pens,Pens Product 6897,136.96,115.16,8,1095.68,174.4000000000001,117
2023-09-30,East,Electronics,Laptops,Laptops Product 8355,161.05,108.44,17,2737.8500000000004,894.3700000000002,13
2023-07-31,South,Furniture,Chairs,Chairs Product 7494,340.49,204.71,4,1361.96,543.12,49
2023-03-31,South,Office Supplies,Pens,Pens Product 4533,51.9,44.26,17,882.3,129.88,49
2023-11-30,East,Grocery,Dairy,Dairy Product 3261,68.0,48.86,9,612.0,172.26,74
2023-06-30,North,Clothing,Women,Women Product 7785,20.28,14.98,15,304.20000000000005,79.50000000000001,59
2023-02-28,South,Grocery,Dairy,Dairy Product 5644,129.24,82.06,7,904.6800000000001,330.26000000000005,30
2023-06-30,South,Grocery,Dairy,Dairy Product 2247,45.11,31.69,7,315.77,93.93999999999998,44
2023-03-31,South,Grocery,Dairy,Dairy Product 6659,280.66,245.37,9,2525.94,317.6100000000002,78
2023-11-30,South,Electronics,Accessories,Accessories Product 2198,221.23,161.03,4,884.92,240.79999999999995,94
2023-06-30,North,Furniture,Storage,Storage Product 1228,394.63,326.5,9,3551.67,613.17,101
